iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
165,-394.2579847,-519.7959387,-0.349873696,-0.084415768,-0.001445362,-0.140412068,-0.03544938,-0.000524651,-0.174120527,-0.286279115,-0.027238037
166,-398.4972172,-486.076795,-0.356985165,-0.087495414,-0.001343263,-0.140846538,-0.037295263,-0.000539173,-0.195208409,-0.745117259,-0.030654624
167,-199.7274741,-578.0602737,-0.361555776,-0.087422603,-0.001429584,-0.152003929,-0.035447216,-0.000553576,-0.163113022,-226.3427399,-0.025593571
168,-227.3033065,-343.0893666,-0.216344195,-0.050982929,-0.000946326,-0.094332001,-0.021598849,-0.000379674,-0.115535545,-226.7040614,-0.018014085
169,-128.8696665,-572.5992952,-0.357823833,-0.095097273,-0.001610731,-0.152492537,-0.041451143,-0.000561067,-0.18166357,-153.0897051,-0.029006226
170,-184.165498,-516.6043999,-0.276531645,-0.071336155,-0.001127367,-0.112339583,-0.029723324,-0.000581533,-0.131247325,-186.6115446,-0.02746124
171,-184.0137713,-576.0921428,-0.314764725,-0.083759369,-0.001215934,-0.121142274,-0.036142196,-0.000403286,-0.139642332,-184.1663169,-0.028042747
172,-141.5632904,-488.5669943,-0.260807077,-0.06459815,-0.000973017,-0.101260453,-0.027516845,-0.000374774,-0.123631415,-183.4652482,-0.024548532
173,-203.5808015,-508.7011613,-0.33650539,-0.082002513,-0.001184257,-0.139412006,-0.034701475,-0.000542103,-0.164221043,-224.551523,-0.03742652
174,-176.0389716,-334.872837,-0.293014741,-0.068295512,-0.001198502,-0.115551687,-0.029477639,-0.00055903,-0.153665072,-230.2080036,-0.02534433
175,-354.4971848,-382.3688402,-0.262733509,-0.068488124,-0.001167707,-0.139696341,-0.027788663,-0.000528339,-0.164763054,-5.16675811,-0.024499379
176,-282.3365458,-547.1930289,-0.287730851,-0.071944715,-0.00115654,-0.140321169,-0.029388546,-0.000413755,-0.167278079,-80.64082772,-0.020074992
177,-128.7881961,-435.3915151,-0.368976987,-0.095415069,-0.00159563,-0.15504777,-0.040406823,-0.000552077,-0.184397023,-167.5349202,-0.039369107
178,-397.4053513,-614.5199518,-0.352442771,-0.080868794,-0.001344472,-0.134958247,-0.03452796,-0.000517145,-0.16257676,-0.633594435,-0.030308008
179,-189.9458657,-535.0211329,-0.394559594,-0.108669995,-0.00172008,-0.148833442,-0.047687649,-0.000610062,-0.178809254,-146.2879265,-0.042550699
180,-319.8695893,-428.6448935,-0.302407681,-0.077164118,-0.001354089,-0.145998224,-0.032352077,-0.000565017,-0.174681571,-0.347168369,-0.030832999
181,-220.8241985,-593.8323264,-0.398781286,-0.093918814,-0.001512376,-0.1813377,-0.03873619,-0.000590212,-0.222887437,-201.0327453,-0.036994984
182,-157.689193,-388.160042,-0.241624842,-0.058706946,-0.001025675,-0.110903435,-0.02469473,-0.000411263,-0.13438059,-230.3831704,-0.019237798
183,-317.7829374,-491.6724948,-0.343511527,-0.090249402,-0.001540266,-0.136826068,-0.039745633,-0.000569747,-0.160211968,-0.682539487,-0.038099065
184,-206.9008126,-382.1326962,-0.248430865,-0.062281075,-0.001225118,-0.114779529,-0.026976334,-0.000461681,-0.12697961,-172.3131813,-0.022826584
185,-340.2264381,-603.7650761,-0.257779998,-0.062291184,-0.000961839,-0.108376217,-0.025994841,-0.000441239,-0.127337686,-0.19849676,-0.021105288
186,-204.0734669,-583.2217831,-0.303565586,-0.065992925,-0.001120218,-0.113317612,-0.028672976,-0.000264014,-0.153541179,-128.9165104,-0.023699798
187,-163.357393,-451.2181486,-0.393901066,-0.100809278,-0.001728007,-0.167042847,-0.04249931,-0.000636027,-0.188868256,-213.0602015,-0.046727423
188,-143.8988365,-432.3848886,-0.295581997,-0.07175334,-0.001284907,-0.116028368,-0.031348785,-0.000528564,-0.147161161,-214.8113295,-0.027354349
189,-356.3021536,-481.7218235,-0.312061284,-0.074481529,-0.001231744,-0.149774114,-0.031511766,-0.000513429,-0.231853552,-0.707605091,-0.024556877
190,-133.9735045,-529.114432,-0.416996716,-0.101946248,-0.001868203,-0.186974804,-0.043064996,-0.000685404,-0.21307784,-176.7286188,-0.038007329
191,-165.9737774,-566.5738478,-0.305124021,-0.074201587,-0.001248583,-0.122484577,-0.031715743,-0.000523799,-0.146107823,-211.4111334,-0.026875113
192,-319.9019723,-486.6617258,-0.40416228,-0.098953458,-0.001868511,-0.161724977,-0.042114296,-0.000678559,-0.222571057,-0.433683232,-0.036980757
193,-404.6379456,-418.4901368,-0.30964665,-0.077450508,-0.001241526,-0.136892385,-0.032995163,-0.000552819,-0.238656988,-0.336846353,-0.03521898
194,-201.0686217,-434.8192921,-0.323111697,-0.079517345,-0.001419957,-0.127226841,-0.034677874,-0.000567945,-0.148983824,-208.6962191,-0.034286741
195,-329.4152925,-566.0230671,-0.267133909,-0.059621833,-0.000951922,-0.096875594,-0.025124384,-0.000464033,-0.128514679,-0.254242063,-0.021152939
196,-429.5545205,-380.7511949,-0.311350064,-0.077572494,-0.001326166,-0.116509729,-0.034595326,-0.000441858,-0.153574815,-0.725765969,-0.026403365
197,-217.3934103,-418.6764009,-0.286585023,-0.067559787,-0.001148623,-0.117156628,-0.028923122,-0.000600172,-0.140397981,-128.5082087,-0.03084546
198,-140.2794546,-465.9074933,-0.335904529,-0.088860524,-0.001317001,-0.122584218,-0.038343891,-0.000416475,-0.153743866,-204.502106,-0.030088822
199,-160.6134763,-341.9803344,-0.310181939,-0.074449674,-0.001264897,-0.134756326,-0.031378548,-0.000628385,-0.166149538,-153.7936858,-0.033375622
200,-135.6618495,-583.8147791,-0.280545982,-0.070893339,-0.00104699,-0.097560594,-0.031417846,-0.000367726,-0.141497631,-162.9592792,-0.021160222
201,-149.8297943,-448.9684807,-0.353428765,-0.086136039,-0.001490361,-0.152135525,-0.036487799,-0.00052527,-0.199948905,-205.6167329,-0.028771572
202,-188.7619164,-488.9198161,-0.336385229,-0.085669219,-0.001342077,-0.121041163,-0.037215936,-0.000347014,-0.158676334,-202.9502408,-0.027442434
203,-203.2675094,-581.6026093,-0.229597863,-0.052872449,-0.00070993,-0.119330898,-0.021377256,-0.000319876,-0.129708186,-195.0670425,-0.015771641
204,-143.0481081,-475.8203005,-0.359035351,-0.08508166,-0.001448984,-0.143334327,-0.037040638,-0.000676669,-0.172996644,-202.2767566,-0.042277878
205,-398.5568737,-588.261241,-0.275675031,-0.06301561,-0.001533943,-0.115533143,-0.026636445,-0.0003112,-0.148048606,-1.719242029,-0.020487634
206,-181.697878,-477.5282643,-0.35607242,-0.086738165,-0.001518697,-0.16093735,-0.037435272,-0.000615367,-0.196193149,-181.2087341,-0.041488537
207,-392.148325,-375.6966823,-0.256746535,-0.06492227,-0.001173494,-0.114070955,-0.026891633,-0.000559967,-0.133511842,-0.257301867,-0.029092285
208,-147.7875529,-483.9355462,-0.30459907,-0.078547111,-0.001308506,-0.117129481,-0.03583707,-0.000594143,-0.132299076,-196.1617269,-0.046200166
209,-351.6390141,-427.8643204,-0.273574723,-0.060761177,-0.001292156,-0.104444778,-0.026293758,-0.000328867,-0.139933963,-0.791832129,-0.024637456
210,-352.371205,-385.6012902,-0.283180896,-0.065851286,-0.001092391,-0.119162976,-0.027542288,-0.000503634,-0.162499849,-0.309012694,-0.021194907
211,-274.3425579,-600.8089027,-0.303452043,-0.077432188,-0.001018433,-0.127818107,-0.032184969,-0.000366894,-0.166091796,-0.694193553,-0.029445764
212,-151.3934054,-523.1429562,-0.379155592,-0.094187125,-0.001563218,-0.174376831,-0.041088124,-0.000554091,-0.19715616,-180.8966236,-0.034147513
213,-283.2396287,-411.1706281,-0.430469225,-0.111120094,-0.001972461,-0.179739508,-0.047782473,-0.000638004,-0.219747301,-1.622404358,-0.038636931
214,-255.1448897,-610.5721572,-0.339350066,-0.089059015,-0.001513361,-0.145980479,-0.037594178,-0.000513721,-0.174779843,-55.33787923,-0.032768756
215,-154.7441739,-569.4571461,-0.277980792,-0.06596072,-0.001059632,-0.115748374,-0.028140681,-0.000524075,-0.132380515,-224.4905471,-0.028344692
216,-384.7993094,-536.4951639,-0.314541289,-0.074721645,-0.001236835,-0.137164301,-0.031464812,-0.000560037,-0.155416061,-0.278986356,-0.024059563
217,-218.7359133,-597.0096576,-0.347460367,-0.089130433,-0.001396231,-0.153036971,-0.036761737,-0.000524567,-0.176859943,-176.0090812,-0.03096462
218,-352.8288889,-350.0930893,-0.310211537,-0.081282949,-0.001275672,-0.11683138,-0.035275969,-0.000624466,-0.148941722,-0.259150637,-0.033193098
219,-127.5822345,-352.8532267,-0.248155604,-0.055991177,-0.001114596,-0.095319288,-0.022898016,-0.00037387,-0.124155292,-163.1237192,-0.015976844
220,-337.0458811,-422.6325409,-0.319831415,-0.08431953,-0.001462078,-0.158525052,-0.034988371,-0.00056142,-0.170060297,-0.616164557,-0.032510609
221,-128.4562958,-346.8428868,-0.246741229,-0.063050615,-0.001081622,-0.104614901,-0.026515262,-0.000483793,-0.130056491,-222.2709011,-0.025499222
222,-203.638616,-427.9139585,-0.329363358,-0.083354375,-0.001402551,-0.139442357,-0.03607431,-0.000520121,-0.158867571,-137.8368193,-0.030726476
223,-338.0325997,-378.7703974,-0.308277693,-0.070609285,-0.001246217,-0.122672622,-0.029646067,-0.000546056,-0.157022943,-0.279089339,-0.025345628
224,-154.5589969,-498.3738674,-0.215404609,-0.053781301,-0.000764469,-0.083615115,-0.023872992,-0.000315905,-0.102126562,-194.6140585,-0.020260674
225,-197.2000591,-492.4134768,-0.303671418,-0.075372543,-0.001347922,-0.14167526,-0.032143085,-0.000440331,-0.170933861,-178.2241582,-0.024426557
226,-205.2521392,-437.4886505,-0.316159572,-0.079682532,-0.001358467,-0.13385268,-0.034792633,-0.000559786,-0.162931533,-132.6144839,-0.026897055
227,-131.9330078,-336.9928689,-0.396169482,-0.101027017,-0.001737349,-0.178216727,-0.042001429,-0.00068258,-0.216675923,-219.559614,-0.036083936
228,-189.8214086,-388.5481467,-0.250897933,-0.062745701,-0.000966433,-0.100873536,-0.026605508,-0.000332148,-0.133953185,-212.3355701,-0.022545856
229,-324.4418838,-383.3282083,-0.322823684,-0.080827632,-0.001318136,-0.132031407,-0.035090287,-0.000617707,-0.168737546,-0.359780867,-0.028723228
230,-326.5400655,-464.6234983,-0.262464098,-0.065803254,-0.001058014,-0.125681193,-0.0272069,-0.000528622,-0.13608992,-16.53858568,-0.024267139
231,-370.0325329,-571.897182,-0.280001962,-0.071162023,-0.003069128,-0.123388522,-0.030690006,-0.00037541,-0.146017594,-0.236095535,-0.023537886
232,-219.4445147,-438.8328073,-0.331658677,-0.084804037,-0.00154413,-0.143036188,-0.03656473,-0.000572637,-0.168860897,-192.9867038,-0.03794303
233,-180.2166605,-350.7325906,-0.284761954,-0.070938515,-0.001264513,-0.121608185,-0.029480119,-0.000546122,-0.144521834,-206.8823379,-0.02180302
234,-266.9305019,-576.7864725,-0.398357587,-0.096220188,-0.001559261,-0.164783425,-0.039775349,-0.000613157,-0.207744581,-0.659137671,-0.036297804
235,-192.8415235,-359.2455709,-0.292861253,-0.070809408,-0.001156414,-0.109832846,-0.031019925,-0.00047106,-0.15190651,-130.4085219,-0.026892719
236,-330.3218078,-459.9996711,-0.357849827,-0.082693192,-0.001460558,-0.156299163,-0.034969168,-0.000633809,-0.201566337,-3.966093685,-0.025473694
237,-130.9862999,-606.5007443,-0.243582032,-0.060111169,-0.001011174,-0.09844667,-0.026084519,-0.000307062,-0.127260163,-210.0262256,-0.017152547
238,-312.0364709,-411.682359,-0.241772209,-0.064705435,-0.001142302,-0.124915151,-0.026825828,-0.000387677,-0.15202532,-1.353771076,-0.020678463
239,-361.8294233,-515.8103257,-0.367551594,-0.090991058,-0.001665172,-0.136746964,-0.041224784,-0.000552367,-0.178216078,-0.355634306,-0.036613475
240,-162.8473638,-480.2208296,-0.248676585,-0.05869777,-0.000987597,-0.111036955,-0.024643408,-0.000234087,-0.131192028,-165.0709432,-0.018558897
241,-162.6754601,-606.850887,-0.236110471,-0.056076628,-0.000900432,-0.090189024,-0.024870248,-0.000442342,-0.109129545,-132.6906873,-0.024663235
242,-204.6809714,-410.4442018,-0.342251578,-0.087169034,-0.00137397,-0.132446766,-0.038951732,-0.000577153,-0.163364998,-193.1974896,-0.034469807
243,-343.5504738,-552.1810884,-0.252533816,-0.066867115,-0.001023374,-0.121608109,-0.027381557,-0.000291389,-0.152455468,-0.396229826,-0.017707365
244,-194.2838062,-599.354502,-0.333315167,-0.077571601,-0.001208714,-0.139382487,-0.032597847,-0.000420275,-0.163770508,-207.2199941,-0.031387274
245,-273.625938,-535.5750613,-0.242953056,-0.060448824,-0.000788944,-0.084889035,-0.026160262,-0.000237082,-0.112553276,-3.103296094,-0.022908039
246,-293.7056789,-562.1554387,-0.335233612,-0.089311304,-0.001275337,-0.157113368,-0.036221677,-0.00051255,-0.188471271,-0.980927343,-0.025087468
247,-394.895204,-403.6504388,-0.357351463,-0.090125976,-0.001661296,-0.144173355,-0.038911223,-0.000600277,-0.163245115,-0.775615211,-0.043023019
248,-223.5744718,-614.1962782,-0.39936821,-0.100763896,-0.001567352,-0.153617019,-0.042807282,-0.000594471,-0.200077051,-151.4207043,-0.035965502
249,-438.5810513,-506.972054,-0.270830735,-0.070360553,-0.001015837,-0.115727541,-0.029260665,-0.000305358,-0.144326858,-1.72737377,-0.021023322
250,-128.3231623,-478.2271608,-0.235687661,-0.062396883,-0.000930487,-0.116133313,-0.025372461,-0.00040497,-0.136073254,-157.2102168,-0.023512763
251,-280.2651037,-571.0947179,-0.273818573,-0.064594936,-0.001054485,-0.128237016,-0.026375965,-0.000245502,-0.153023466,-37.46621844,-0.023375532
252,-201.3337584,-375.9644505,-0.258469818,-0.061787002,-0.001118369,-0.09359222,-0.028223722,-0.000580572,-0.128764696,-165.6462199,-0.030837963
253,-221.5197826,-602.0845742,-0.38057396,-0.092528017,-0.001574406,-0.170958052,-0.038619956,-0.000547371,-0.204593116,-144.4892958,-0.032298948
254,-382.8527496,-546.743721,-0.357442916,-0.087934561,-0.001584656,-0.155892136,-0.037568233,-0.000542233,-0.189485407,-0.539375759,-0.030205925
255,-151.3882998,-609.8947763,-0.394559583,-0.10176381,-0.001508715,-0.180218512,-0.043182048,-0.000644955,-0.19687033,-203.8030729,-0.042016052
256,-147.0862068,-611.1128503,-0.303528519,-0.080415494,-0.001299588,-0.127011307,-0.034803367,-0.000644342,-0.149548491,-148.316888,-0.03336663
257,-130.7894904,-484.7748985,-0.287894246,-0.074809863,-0.001157918,-0.143971692,-0.031355775,-0.000396872,-0.153194854,-225.2090469,-0.020689736
258,-330.3829975,-520.9791413,-0.370121654,-0.090847829,-0.00161981,-0.147753155,-0.03937391,-0.000688481,-0.190898364,-0.411375199,-0.032442361
259,-198.2303841,-496.6805491,-0.405091149,-0.096610242,-0.001611846,-0.145696917,-0.042354762,-0.000618004,-0.183818389,-181.7355631,-0.03306723
260,-293.9987063,-550.6147139,-0.247348038,-0.059909043,-0.001031187,-0.106405828,-0.025479595,-0.000348158,-0.128182078,-0.301328482,-0.016148512
261,-222.1829295,-563.7270176,-0.222013986,-0.054671663,-0.000705196,-0.075266324,-0.023745208,-0.000240978,-0.093915018,-197.5732677,-0.019051362
262,-211.8977802,-405.2497653,-0.222052434,-0.056297817,-0.000884912,-0.100669634,-0.023496791,-0.000418224,-0.117132117,-209.4503954,-0.023594063
263,-389.0925518,-523.6658449,-0.318081359,-0.077800069,-0.00124789,-0.135495601,-0.032470151,-0.000602902,-0.151699652,-1.029776839,-0.032502616
264,-403.6548503,-373.4363203,-0.347114596,-0.087820838,-0.001620292,-0.148177554,-0.037304904,-0.0007196,-0.185554852,-0.751181498,-0.038504901
265,-257.1649356,-419.5546793,-0.304501451,-0.077712399,-0.001930017,-0.126779278,-0.033926765,-0.000567197,-0.181351926,-43.69466702,-0.031230396
266,-224.0272021,-592.608182,-0.409637758,-0.101328753,-0.001652515,-0.15127607,-0.044417786,-0.000489573,-0.20002368,-153.4295975,-0.030233771
267,-125.5401003,-397.3910857,-0.225417192,-0.060678044,-0.000905707,-0.107818151,-0.02448627,-0.000443973,-0.119773325,-200.050171,-0.023643405
268,-303.7868209,-416.0012007,-0.390887764,-0.09577015,-0.002065571,-0.163444038,-0.042449314,-0.000784969,-0.218157202,-0.592914352,-0.036977263
269,-366.8653128,-426.2934136,-0.30340086,-0.078542104,-0.004523557,-0.15183245,-0.032808036,-0.000485891,-0.157910543,-0.433899565,-0.027554068
270,-202.0632393,-420.2794398,-0.275744355,-0.064635361,-0.001071085,-0.11577275,-0.0279592,-0.000363298,-0.13547632,-169.6354315,-0.01974878
271,-173.5888758,-582.9749296,-0.286558498,-0.066305525,-0.001132733,-0.122099032,-0.028108656,-0.000441476,-0.15437938,-165.2779086,-0.021562579
272,-345.8155189,-505.2341937,-0.260509219,-0.063729234,-0.001348974,-0.09253155,-0.028588677,-0.000507833,-0.125336502,-1.285694084,-0.025712576
273,-326.5822303,-447.5922711,-0.430724633,-0.106415507,-0.001793512,-0.180122048,-0.045044105,-0.000744224,-0.198017059,-0.415243396,-0.047456795
274,-380.3036962,-373.0320908,-0.355918008,-0.08689294,-0.00160011,-0.139052597,-0.038887459,-0.000702003,-0.168063434,-0.454415945,-0.034759408
275,-150.0433643,-510.8730217,-0.437347548,-0.110245098,-0.00154686,-0.186022879,-0.045642607,-0.000630883,-0.200322202,-186.8237409,-0.035317549
276,-204.5701241,-583.6027192,-0.28444839,-0.069241438,-0.001191628,-0.106463337,-0.030883024,-0.000517115,-0.152021169,-140.0387671,-0.027857847
277,-159.9807095,-527.1488781,-0.296112752,-0.073250037,-0.001280832,-0.120383117,-0.031669343,-0.000257313,-0.140281922,-215.3323134,-0.018490102
278,-323.7947183,-466.3294042,-0.311990886,-0.078948499,-0.001212979,-0.112066234,-0.03423133,-0.000414025,-0.153942024,-1.594865036,-0.028753395
279,-192.1841256,-458.1818559,-0.322286031,-0.077056146,-0.001240873,-0.15048624,-0.031404241,-0.000414714,-0.160625725,-187.0763086,-0.025895486
280,-314.5137755,-539.2416211,-0.346986694,-0.088545281,-0.001399062,-0.153978647,-0.036851244,-0.00054367,-0.175124849,-1.438233826,-0.033705283
281,-320.6397323,-585.9697305,-0.187881424,-0.045815629,-0.006373635,-0.071735904,-0.019493031,-0.000174013,-0.100089381,-0.215920144,-0.017223558
282,-379.431258,-502.1967845,-0.374525765,-0.088608176,-0.001354153,-0.153602047,-0.037237193,-0.000541839,-0.187654519,-0.282259737,-0.029502714
283,-308.0457174,-605.3606585,-0.293684813,-0.072194186,-0.001161881,-0.130840401,-0.03007956,-0.000407372,-0.162879363,-0.444421631,-0.025712332
284,-184.0699302,-402.7232707,-0.329520817,-0.082925854,-0.008800071,-0.128150795,-0.03589173,-0.000276748,-0.172376274,-146.1432261,-0.029586097
285,-199.1598171,-528.8090094,-0.353148257,-0.082862688,-0.001555115,-0.139117616,-0.036972222,-0.000633732,-0.16815446,-182.7114461,-0.035655653
286,-212.7444097,-597.2729704,-0.295676847,-0.070548359,-0.001353979,-0.117627585,-0.03071331,-0.000476441,-0.141637843,-161.6137974,-0.032077124
287,-220.4556136,-401.1734212,-0.21115796,-0.047843316,-0.001574122,-0.083864502,-0.020835815,-0.000369306,-0.104927205,-202.370121,-0.02048476
288,-304.45885,-381.7741554,-0.291619413,-0.075830237,-0.001201353,-0.116848526,-0.033025764,-0.000436357,-0.136137605,-24.36738939,-0.030804846
289,-150.8758436,-338.452019,-0.288115191,-0.075972301,-0.00120906,-0.122942938,-0.031741376,-0.000535767,-0.155823234,-176.4363448,-0.028672243
290,-342.1285363,-531.8038357,-0.38267842,-0.089175251,-0.001542143,-0.160787511,-0.037460446,-0.000626968,-0.192014227,-1.225236887,-0.030928988
291,-211.7640884,-522.8672346,-0.388729959,-0.095274221,-0.001450324,-0.165904316,-0.040188719,-0.000605311,-0.188952533,-190.6623975,-0.029884738
292,-208.1950805,-348.0461648,-0.366755078,-0.091537034,-0.001490261,-0.133446552,-0.039962503,-0.000352179,-0.173456603,-215.5430109,-0.026175379
293,-183.0426906,-434.2717655,-0.268059874,-0.06982764,-0.001111256,-0.126345289,-0.028247937,-0.000480066,-0.158238637,-140.0913345,-0.020458841
294,-206.7341627,-341.3879419,-0.380528786,-0.090228869,-0.001779465,-0.142460463,-0.040319613,-0.000716279,-0.18351404,-156.3418504,-0.044304059
295,-186.7125926,-569.0420892,-0.255443593,-0.064659578,-0.000920308,-0.101546921,-0.027962831,-0.000266606,-0.122922264,-158.1640671,-0.019469076
296,-178.1909408,-616.2699652,-0.339265874,-0.084133705,-0.00144798,-0.148254454,-0.034525568,-0.00059502,-0.17331657,-126.0403635,-0.029110187
297,-164.4585502,-412.6344286,-0.270795832,-0.065633722,-0.001104503,-0.101492245,-0.029054632,-0.000475814,-0.127400617,-167.0966199,-0.025988131
298,-333.7646846,-591.5997309,-0.327410441,-0.080731736,-0.001222178,-0.144640103,-0.034486155,-0.000426997,-0.178110389,-0.513380568,-0.029510158
299,-277.3283473,-420.8620925,-0.265693478,-0.064029765,-0.004537399,-0.125833819,-0.026132923,-0.00043945,-0.158736269,-0.572794253,-0.02399497
300,-164.6051979,-416.305879,-0.3102777,-0.081859692,-0.001271369,-0.114362657,-0.035041099,-0.000445079,-0.15522599,-202.6299824,-0.030133697
